,Links,Judul,Deskripsi,Harga,Rating,Review
23,https://www.airbnb.com/rooms/35356274?previous_page_section_name=1000&translate_ugc=false&federated_search_id=80f386a2-b2a2-45ea-a355-739eafdca99f,Kamala Lagoon Avenue Bekasi (Free Wifi Unlimited),3 guests · 1 bedroom · 1 bed · 1 bath,$20,4.96, (114 reviews)
24,https://www.airbnb.com/rooms/22334098?previous_page_section_name=1000&translate_ugc=false&federated_search_id=80f386a2-b2a2-45ea-a355-739eafdca99f,Homey Calfio Studio @Springlake View Bekasi,2 guests · Studio · 1 bed · 1 bath,$23,5.0, (3 reviews)
25,https://www.airbnb.com/rooms/43213569?previous_page_section_name=1000&translate_ugc=false&federated_search_id=80f386a2-b2a2-45ea-a355-739eafdca99f,🌇 Simple and cozy studio for your Staycation,2 guests · Studio · 1 bed · 1 bath,$15,5.0, (42 reviews)
26,https://www.airbnb.com/rooms/36335529?previous_page_section_name=1000&translate_ugc=false&federated_search_id=80f386a2-b2a2-45ea-a355-739eafdca99f,Studio Room 2 Apt Grand Kamala Lagoon,2 guests · 1 bedroom · 1 bed · 1.5 baths,$21,4.67, (13 reviews)
27,https://www.airbnb.com/rooms/45584160?previous_page_section_name=1000&translate_ugc=false&federated_search_id=80f386a2-b2a2-45ea-a355-739eafdca99f,2B2B with 2 Balcony Kemang View Apartment Bekasi,6 guests · 2 bedrooms · 4 beds · 2 baths,$28,4.71, (7 reviews)
28,https://www.airbnb.com/rooms/43772215?previous_page_section_name=1000&translate_ugc=false&federated_search_id=f0c62133-11c2-4dca-9531-88efbb3a68b4,Deluxe Room A Grand Kamala Lagoon Apartement,2 guests · 1 bedroom · 1 bed · 1.5 baths,$29,5.0, (5 reviews)
29,https://www.airbnb.com/rooms/45953156?previous_page_section_name=1000&translate_ugc=false&federated_search_id=f0c62133-11c2-4dca-9531-88efbb3a68b4,Apartement Studio Full Furnished,2 guests · 1 bedroom · 1 private bath,$16,5.0, (4 reviews)
30,https://www.airbnb.com/rooms/41843384?previous_page_section_name=1000&translate_ugc=false&federated_search_id=f0c62133-11c2-4dca-9531-88efbb3a68b4,Apartemen Grand Dhika Bekasi Jatiwarna,2 guests · 1 bedroom · 1 bed · 1 bath,$21,4.43, (7 reviews)
31,https://www.airbnb.com/rooms/45584160?previous_page_section_name=1000&translate_ugc=false&federated_search_id=f0c62133-11c2-4dca-9531-88efbb3a68b4,2B2B with 2 Balcony Kemang View Apartment Bekasi,6 guests · 2 bedrooms · 4 beds · 2 baths,$28,4.71, (7 reviews)
32,https://www.airbnb.com/rooms/12348330?previous_page_section_name=1000&translate_ugc=false&federated_search_id=dc641ced-f250-4d12-b078-03da86f62b63,"Cozy house in Pekayon, Bekasi",8 guests · 4 bedrooms · 0 beds · 3 baths,$61,4.70, (11 reviews)
33,https://www.airbnb.com/rooms/24668719?previous_page_section_name=1000&translate_ugc=false&federated_search_id=dc641ced-f250-4d12-b078-03da86f62b63,Grand Kamala Lagoon 2BR (Larger Apt 65m2),4 guests · 2 bedrooms · 2 beds · 1 bath,$49,4.43, (7 reviews)
34,https://www.airbnb.com/rooms/13348498?previous_page_section_name=1000&translate_ugc=false&federated_search_id=dc641ced-f250-4d12-b078-03da86f62b63,penyewaan apartement murah dipusat kota bekasi,6 guests · 2 bedrooms · 1 bed · 1 bath,$29,4.67, (3 reviews)
35,https://www.airbnb.com/rooms/30804668?previous_page_section_name=1000&translate_ugc=false&federated_search_id=dc641ced-f250-4d12-b078-03da86f62b63,Springlake Summarecon Bekasi Syariah Green Studio,2 guests · 1 bedroom · 0 beds · 1.5 baths,$16,5.0, (3 reviews)
36,https://www.airbnb.com/rooms/38708830?previous_page_section_name=1000&translate_ugc=false&federated_search_id=61d53c2e-e75e-44fd-821d-399113d0a138,Cozy affordable 1BR at Bassura near South Jakarta,2 guests · 1 bedroom · 0 beds · 1 bath,$14,5.0, (6 reviews)
37,https://www.airbnb.com/rooms/45953156?previous_page_section_name=1000&translate_ugc=false&federated_search_id=61d53c2e-e75e-44fd-821d-399113d0a138,Apartement Studio Full Furnished,2 guests · 1 bedroom · 1 private bath,$16,5.0, (4 reviews)
38,https://www.airbnb.com/rooms/45584160?previous_page_section_name=1000&translate_ugc=false&federated_search_id=61d53c2e-e75e-44fd-821d-399113d0a138,2B2B with 2 Balcony Kemang View Apartment Bekasi,6 guests · 2 bedrooms · 4 beds · 2 baths,$28,4.71, (7 reviews)
39,https://www.airbnb.com/rooms/32686669?previous_page_section_name=1000&translate_ugc=false&federated_search_id=61d53c2e-e75e-44fd-821d-399113d0a138,Cozy Studio Apartment ideal for Work from Home,2 guests · Studio · 1 bed · 1 bath,$27,4.96, (164 reviews)
40,https://www.airbnb.com/rooms/12940459?previous_page_section_name=1000&translate_ugc=false&federated_search_id=61d53c2e-e75e-44fd-821d-399113d0a138,Modern interior 2 BR Apartment,3 guests · 2 bedrooms · 2 beds · 1 bath,$11,4.50, (6 reviews)
41,https://www.airbnb.com/rooms/41843384?previous_page_section_name=1000&translate_ugc=false&federated_search_id=d4225f6b-1bdc-4524-8e1a-c172b98cec0c,Apartemen Grand Dhika Bekasi Jatiwarna,2 guests · 1 bedroom · 1 bed · 1 bath,$21,4.43, (7 reviews)
42,https://www.airbnb.com/rooms/38077581?previous_page_section_name=1000&translate_ugc=false&federated_search_id=d4225f6b-1bdc-4524-8e1a-c172b98cec0c,Studio Room A Grand Kamala Lagoon Bekasi Selatan,2 guests · Studio · 1 bed · 1.5 baths,$23,4.75, (8 reviews)
43,https://www.airbnb.com/rooms/43258636?previous_page_section_name=1000&translate_ugc=false&federated_search_id=d4225f6b-1bdc-4524-8e1a-c172b98cec0c,Studio Apartment Grand Dhika Bekasi,2 guests · Studio · 1 bed · 1 bath,$19,3.33, (3 reviews)
44,https://www.airbnb.com/rooms/32686669?previous_page_section_name=1000&translate_ugc=false&federated_search_id=d4225f6b-1bdc-4524-8e1a-c172b98cec0c,Cozy Studio Apartment ideal for Work from Home,2 guests · Studio · 1 bed · 1 bath,$27,4.96, (164 reviews)
45,https://www.airbnb.com/rooms/25460098?previous_page_section_name=1000&translate_ugc=false&federated_search_id=d4225f6b-1bdc-4524-8e1a-c172b98cec0c,"Homey w/ pool, fast wifi & Netflix near Taman Mini",2 guests · 1 bedroom · 4 beds · 1 bath,$18,4.91, (23 reviews)
46,https://www.airbnb.com/rooms/45282051?previous_page_section_name=1000&translate_ugc=false&federated_search_id=4b3435bd-6d84-4bce-a1d5-483b9bf41047,Spacious 1BR Full Equiped Gunung Putri Cimanggis,4 guests · Studio · 1 bed · 1 bath,$13,5.0, (7 reviews)
47,https://www.airbnb.com/rooms/41843384?previous_page_section_name=1000&translate_ugc=false&federated_search_id=4b3435bd-6d84-4bce-a1d5-483b9bf41047,Apartemen Grand Dhika Bekasi Jatiwarna,2 guests · 1 bedroom · 1 bed · 1 bath,$21,4.43, (7 reviews)
48,https://www.airbnb.com/rooms/29443078?previous_page_section_name=1000&translate_ugc=false&federated_search_id=4b3435bd-6d84-4bce-a1d5-483b9bf41047,KVA Syariah 2BR 1209,5 guests · 2 bedrooms · 3 beds · 1 bath,$25,4.80, (6 reviews)
49,https://www.airbnb.com/rooms/38708830?previous_page_section_name=1000&translate_ugc=false&federated_search_id=2c5b6c90-d8a3-4045-ae40-2b8a6cdb4d08,Cozy affordable 1BR at Bassura near South Jakarta,2 guests · 1 bedroom · 0 beds · 1 bath,$14,5.0, (6 reviews)
50,https://www.airbnb.com/rooms/12940459?previous_page_section_name=1000&translate_ugc=false&federated_search_id=2c5b6c90-d8a3-4045-ae40-2b8a6cdb4d08,Modern interior 2 BR Apartment,3 guests · 2 bedrooms · 2 beds · 1 bath,$11,4.50, (6 reviews)
51,https://www.airbnb.com/rooms/25460098?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6330134b-0cac-44d1-87d6-8433e364e6d4,"Homey w/ pool, fast wifi & Netflix near Taman Mini",2 guests · 1 bedroom · 4 beds · 1 bath,$18,4.91, (23 reviews)
52,https://www.airbnb.com/rooms/22564962?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6330134b-0cac-44d1-87d6-8433e364e6d4,"The Springlake Summarecon,Bekasi, 3 Br & Lake view",6 guests · 3 bedrooms · 6 beds · 1 bath,$39,5.0, (17 reviews)
53,https://www.airbnb.com/rooms/31868567?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6330134b-0cac-44d1-87d6-8433e364e6d4,KVA Syariah 4BR,8 guests · 4 bedrooms · 6 beds · 3 baths,$63,5.0, (5 reviews)
54,https://www.airbnb.com/rooms/12348330?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6330134b-0cac-44d1-87d6-8433e364e6d4,"Cozy house in Pekayon, Bekasi",8 guests · 4 bedrooms · 0 beds · 3 baths,$61,4.70, (11 reviews)
55,https://www.airbnb.com/rooms/41843384?previous_page_section_name=1000&translate_ugc=false&federated_search_id=7d18841d-f00c-4cdb-a5a2-983346b4a603,Apartemen Grand Dhika Bekasi Jatiwarna,2 guests · 1 bedroom · 1 bed · 1 bath,$21,4.43, (7 reviews)
56,https://www.airbnb.com/rooms/14016713?previous_page_section_name=1000&translate_ugc=false&federated_search_id=7d18841d-f00c-4cdb-a5a2-983346b4a603,KVA Syariah 2BR 1211,5 guests · 2 bedrooms · 3 beds · 1 bath,$25,4.25, (5 reviews)
57,https://www.airbnb.com/rooms/30550458?previous_page_section_name=1000&translate_ugc=false&federated_search_id=7d18841d-f00c-4cdb-a5a2-983346b4a603,ARYO'sVilla 8km to Taman Mini Indonesia Indah TMII,16 guests · 3 bedrooms · 4 beds · 2 baths,$93,5.0, (48 reviews)
58,https://www.airbnb.com/rooms/6693749?previous_page_section_name=1000&translate_ugc=false&federated_search_id=1270b4c3-df1f-4f28-8239-ecf25a737db3,Guest House near Mekarsari Garden,4 guests · 2 bedrooms · 2 beds · 1 bath,$18,4.33, (6 reviews)
59,https://www.airbnb.com/rooms/40826851?previous_page_section_name=1000&translate_ugc=false&federated_search_id=1270b4c3-df1f-4f28-8239-ecf25a737db3,2 Bed Room Corner C Grand Kamala Lagoon Apartemen,5 guests · 2 bedrooms · 2 beds · 1.5 baths,$54,4.67, (6 reviews)
60,https://www.airbnb.com/rooms/20447465?previous_page_section_name=1000&translate_ugc=false&federated_search_id=1270b4c3-df1f-4f28-8239-ecf25a737db3,Bassura City Apartment,3 guests · 2 bedrooms · 2 beds · 1 bath,$32,4.92, (49 reviews)
61,https://www.airbnb.com/rooms/39240865?previous_page_section_name=1000&translate_ugc=false&federated_search_id=1270b4c3-df1f-4f28-8239-ecf25a737db3,Nice Minimalist 2 BR apartment in Kelapa Gading,4 guests · 2 bedrooms · 2 beds · 1 bath,$13,4.50, (10 reviews)
62,https://www.airbnb.com/rooms/24668719?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3f059ac2-b262-45d9-b811-1c35d8c42f8b,Grand Kamala Lagoon 2BR (Larger Apt 65m2),4 guests · 2 bedrooms · 2 beds · 1 bath,$49,4.43, (7 reviews)
63,https://www.airbnb.com/rooms/13348498?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3f059ac2-b262-45d9-b811-1c35d8c42f8b,penyewaan apartement murah dipusat kota bekasi,6 guests · 2 bedrooms · 1 bed · 1 bath,$29,4.67, (3 reviews)
64,https://www.airbnb.com/rooms/20447465?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3f059ac2-b262-45d9-b811-1c35d8c42f8b,Bassura City Apartment,3 guests · 2 bedrooms · 2 beds · 1 bath,$32,4.92, (49 reviews)
65,https://www.airbnb.com/rooms/25460098?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3f059ac2-b262-45d9-b811-1c35d8c42f8b,"Homey w/ pool, fast wifi & Netflix near Taman Mini",2 guests · 1 bedroom · 4 beds · 1 bath,$18,4.91, (23 reviews)
66,https://www.airbnb.com/rooms/15443314?previous_page_section_name=1000&translate_ugc=false&federated_search_id=468ac404-df93-4719-9a7f-a4c96004bd1b,2BR Apartment City View with 200 Mbps WiFi!,5 guests · 2 bedrooms · 2 beds · 1 bath,$26,4.92, (97 reviews)
67,https://www.airbnb.com/rooms/22253949?previous_page_section_name=1000&translate_ugc=false&federated_search_id=468ac404-df93-4719-9a7f-a4c96004bd1b,Bassura City Apartment - Furnished with Free WIFI,3 guests · 2 bedrooms · 2 beds · 1 bath,$19,4.43, (8 reviews)
68,https://www.airbnb.com/rooms/40341600?previous_page_section_name=1000&translate_ugc=false&federated_search_id=468ac404-df93-4719-9a7f-a4c96004bd1b,"Bassura Apt, WiFi+Netflix, Pool, above Mall",2 guests · Studio · 1 bed · 1 bath,$21,4.88, (51 reviews)
69,https://www.airbnb.com/rooms/34874569?previous_page_section_name=1000&translate_ugc=false&federated_search_id=468ac404-df93-4719-9a7f-a4c96004bd1b,Homey 2BR Callia Apartment Pulomas Full Furnished,3 guests · 2 bedrooms · 2 beds · 2 baths,$21,5.0, (4 reviews)
70,https://www.airbnb.com/rooms/27843062?previous_page_section_name=1000&translate_ugc=false&federated_search_id=468ac404-df93-4719-9a7f-a4c96004bd1b,LOVELY WOODEN APARTMENT,3 guests · 2 bedrooms · 3 beds · 1 bath,$32,4.57, (60 reviews)
71,https://www.airbnb.com/rooms/28741021?previous_page_section_name=1000&translate_ugc=false&federated_search_id=468ac404-df93-4719-9a7f-a4c96004bd1b,Kemang View Apt with 3 Bedrooms and 2 Bathrooms,6 guests · 3 bedrooms · 4 beds · 2 baths,$35,4.80, (16 reviews)
72,https://www.airbnb.com/rooms/6805891?previous_page_section_name=1000&translate_ugc=false&federated_search_id=a13d6da5-4f4c-486a-9085-48c6e085e2b9,Home sweet h in Jakarta Garden city,2 guests · 1 bedroom · 1 bed · 1.5 shared baths,$12,4.83, (6 reviews)
73,https://www.airbnb.com/rooms/43211285?previous_page_section_name=1000&translate_ugc=false&federated_search_id=a13d6da5-4f4c-486a-9085-48c6e085e2b9,52 m2 Home Sweet Home | Internet 20MBs,8 guests · 2 bedrooms · 3 beds · 1 bath,$34,4.91, (11 reviews)
74,https://www.airbnb.com/rooms/29444211?previous_page_section_name=1000&translate_ugc=false&federated_search_id=a13d6da5-4f4c-486a-9085-48c6e085e2b9,Cozy Studio-Size at Bassura Apartment,2 guests · Studio · 1 bed · 1 bath,$18,4.88, (65 reviews)
75,https://www.airbnb.com/rooms/15045156?previous_page_section_name=1000&translate_ugc=false&federated_search_id=a13d6da5-4f4c-486a-9085-48c6e085e2b9,"Apartment Tifolia Pulomas, Relax and Easy",2 guests · 1 bedroom · 1 bed · 1 bath,$19,4.78, (41 reviews)
